id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
11662,8645,153.3932081,72.54624878,0.8810930084,8846,104.9149935,0.5833333333,369.003,0.7978386435,2.114419569,0
18154,5671,140.3608226,52.44320753,0.927577271,5857,84.97376924,0.5479756498,320.322,0.694537943,2.676434742,0
2731,7217,161.3781519,57.91936937,0.9333742289,7395,95.8591143,0.5766219239,365.426,0.6791530902,2.786255335,1
7309,5982,154.3165608,50.36039552,0.9452508242,6123,87.27267016,0.4743854084,340.768,0.6473492691,3.064244416,1
14545,9513,164.7768009,74.3167843,0.8925164448,9772,110.0560211,0.7734146341,393.908,0.7704381124,2.217221889,0
1291,5079,132.3141932,49.7930205,0.9264880826,5239,80.41631456,0.6562015504,303.383,0.6934347375,2.657283931,1
7306,9295,153.6763434,77.93509537,0.8618649362,9557,108.7876903,0.7028886872,382.745,0.7973338576,1.971850328,0
2642,7057,159.1059306,57.22543099,0.9330800561,7268,94.79056634,0.4917427357,364.827,0.6662788654,2.780336083,1
12084,9015,157.0261262,73.63267735,0.8832406896,9219,107.136616,0.6048711755,377.361,0.7955391681,2.132560323,0
734,5711,137.7941184,53.94692767,0.9201764703,5879,85.27292091,0.7498686975,317.525,0.7118134252,2.554253307,1
9540,6430,165.1443887,50.80034869,0.9515119718,6618,90.48165711,0.4653350702,363.245,0.6123807734,3.250851479,1
12832,9143,159.5871353,73.85040796,0.886484046,9404,107.8945279,0.6639796659,383.695,0.7804162505,2.160951302,0
6206,5004,138.9986033,46.34403628,0.9427806297,5141,79.82036508,0.7346938776,311.735,0.6470771058,2.999277025,1
857,6221,143.976565,55.67772196,0.922199789,6337,88.99900678,0.8112936881,329.566,0.7197559496,2.585891805,1
14683,8831,158.8423987,71.46255863,0.8930809571,9011,106.0376274,0.7749210249,379.411,0.7709033145,2.222735958,0
15258,8157,154.0340124,68.719538,0.8949670553,8314,101.9108187,0.5841031149,366.412,0.7634857745,2.241487892,0
11697,8321,150.9730806,71.34673569,0.8812882116,8594,102.9302009,0.7496396396,365.764,0.7815980544,2.116047484,0
1555,6115,146.4550729,54.49518497,0.9281946936,6263,88.23751932,0.5020525452,334.552,0.6865608967,2.687486482,1
14957,7058,142.3028116,63.75686316,0.8940152319,7166,94.79728217,0.8073667353,335.247,0.7891539191,2.231960679,0
14060,7385,144.5547936,65.65310638,0.8909127288,7553,96.96841773,0.7484544441,343.527,0.7863911371,2.201796709,0
16593,8827,161.7425306,70.38197638,0.9003588259,9081,106.0136098,0.6177911534,383.704,0.7534081908,2.298067473,0
11198,4113,140.2210628,38.54930435,0.9614676558,4394,72.36597438,0.4555826318,302.74,0.5639348843,3.637447293,1
104,3878,98.86216016,51.20220775,0.8554320115,3952,70.26822151,0.8244047619,244.49,0.8152587481,1.930818309,1
16761,9380,167.5591675,72.63799261,0.9011504268,9703,109.2839738,0.6539319576,400.218,0.7359011265,2.306770347,0
3205,6879,159.0260289,56.42462454,0.9349369979,7064,93.58747153,0.5766619163,359.513,0.6688149545,2.818379922,1
8949,6579,164.4287624,51.56400221,0.9495569027,6711,91.52400212,0.4696601942,359.99,0.637953283,3.188828549,1
6811,6892,165.0107514,54.37148028,0.9441546494,7066,93.67586104,0.46205417,369.418,0.6346277047,3.034876934,1
5971,5653,148.2939013,49.67662717,0.9422225145,5767,84.83880684,0.4466656131,330.037,0.6521741607,2.985184577,1
102,4754,109.0975949,56.64723153,0.854631832,4863,77.80090485,0.6669472503,271.228,0.8120822131,1.92591221,1
4460,6460,155.3773573,53.67136297,0.9384460293,6619,90.69248844,0.6991341991,349.414,0.6649083367,2.894976925,1
11370,8285,149.8946482,71.36814617,0.8793792128,8441,102.7073008,0.6025454545,359.847,0.804019541,2.100301832,0
9842,6464,166.1591409,50.46854223,0.952756178,6648,90.72056226,0.6334149927,362.44,0.6183565541,3.292330896,1
4476,6154,151.6704016,52.37705232,0.938479593,6340,88.51845095,0.5935570988,343.403,0.6557815383,2.895741454,1
16311,10195,173.0289481,75.79297979,0.8989572296,10392,113.9327747,0.5580186097,410.172,0.7614915236,2.282915232,0
15166,8968,160.5683283,71.72105987,0.8946987678,9158,106.8569709,0.7276858163,379.27,0.7834449406,2.238789117,0
12517,7526,144.3931229,67.17023247,0.8852108743,7655,97.88973804,0.6387710066,343.676,0.8007107662,2.149659418,0
8542,6987,170.3522421,54.03297598,0.9483640758,7224,94.31927003,0.5064878579,376.186,0.6204336572,3.152745875,1
17866,7970,157.3273718,64.84306592,0.9111143113,8106,100.7358882,0.5718180514,366.256,0.7466184012,2.426279041,0
15238,9901,169.3330647,75.56378495,0.8949115654,10204,112.2779797,0.579005848,403.606,0.7637895231,2.240928837,0
15447,8310,154.805715,68.83739803,0.8956946642,8485,102.8621437,0.7241199024,368.692,0.7682161966,2.24886064,0
10412,6162,164.5714362,48.61611225,0.9553704523,6417,88.57596782,0.5895522388,357.974,0.6042665986,3.385121281,1
314,5089,123.5226615,53.34879907,0.9019239739,5244,80.49544113,0.6470438652,293.36,0.7430884671,2.315378484,1
709,5910,139.3679035,54.71167119,0.9197220885,6032,86.74586854,0.8080393765,322.685,0.7132467304,2.547315783,1
9552,6709,168.1412547,51.69125033,0.9515714975,6929,92.42382867,0.6902263374,371.197,0.6118694089,3.252799142,1
17170,9472,169.3066319,72.56350329,0.9034980458,9650,109.8186003,0.6480569239,401.236,0.7393528802,2.333220203,0
8254,5239,146.4243274,46.77433897,0.9476052335,5358,81.67314109,0.4450390758,323.543,0.6289183209,3.130441405,1
706,5362,132.8810475,52.17767364,0.9196817762,5492,82.62633018,0.5843504795,304.608,0.7261963528,2.546703182,1
16966,8410,159.0153501,68.59049966,0.9021869893,8676,103.4791987,0.5621657754,378.117,0.7391855233,2.318329082,0
6294,5746,149.5557129,49.77799384,0.942983622,5910,85.53382035,0.5254686786,335.133,0.6428965531,3.004454405,1
2137,6309,149.9410158,54.69950958,0.93108322,6450,89.62627008,0.4952119309,338.66,0.6912618405,2.741176601,1
3659,5986,148.8843718,52.30791666,0.9362507588,6127,87.30184371,0.4909776903,333.913,0.67465217,2.846306664,1
2798,5187,136.8648133,49.0486428,0.9335785185,5282,81.26680453,0.498989899,304.844,0.7014081516,2.790389407,1
2486,6070,147.4195056,53.24916376,0.9324851161,6221,87.91225191,0.7095265926,335.76,0.676613475,2.768484896,1
4448,6340,155.4203851,53.7068023,0.9383972875,6590,89.84619476,0.4872051026,357.29,0.6241046231,2.893867787,1
3617,6293,152.3420881,53.59090102,0.9360827024,6461,89.51254915,0.6112676056,342.385,0.6745872617,2.842685703,1
16852,8231,156.5792948,67.72488517,0.9016206368,8381,102.3720406,0.8082285939,363.895,0.781106567,2.311990554,0
13265,6787,138.4430872,63.61068491,0.8881923939,6906,92.95954384,0.7819124424,331.7,0.7751696672,2.17641246,0
3261,6478,154.4340037,54.72624268,0.9351066032,6668,90.81875231,0.6489031353,348.927,0.6686235279,2.821936901,1
10323,9170,156.1771715,75.55218394,0.8752009976,9530,108.053721,0.5874815811,389.207,0.7607078791,2.067143044,0
7140,6051,154.7840326,50.69691255,0.9448396637,6212,87.77455488,0.5145408163,340.666,0.6552083668,3.053125424,1
16461,8997,162.8096922,71.0774283,0.8996714817,9153,107.0296042,0.7033302064,386.035,0.7586722876,2.290596271,0
8158,6015,156.1235486,49.99223178,0.9473467812,6184,87.51306109,0.4491487455,346.112,0.6309750429,3.122956168,1
4049,5958,148.5547456,51.78164202,0.9372829653,6135,87.09742366,0.6801369863,336.406,0.6615808058,2.868868963,1
18075,7976,162.6636448,64.61033189,0.9177311903,8546,100.7737992,0.5105947122,384.715,0.67719972,2.51761042,0
11817,9252,159.1499176,75.01598452,0.8819439912,9427,108.5357649,0.5953667954,382.178,0.7960019312,2.121546742,0
14448,9744,166.9380763,75.39766494,0.8921949505,10025,111.3842274,0.5775248933,400.463,0.7635233908,2.214101411,0
14259,7500,146.2593605,66.23889531,0.8915681602,7676,97.72050238,0.6894649752,352.128,0.7600987308,2.20805857,0
7475,8060,143.5821337,72.55056708,0.8629498031,8258,101.3030638,0.6515237248,367.635,0.7493957126,1.979062873,0
9978,5514,153.9247441,46.4548937,0.9533704255,5691,83.78927646,0.6520813623,343.344,0.5877839201,3.313423663,1
6391,5787,149.8092486,49.77933533,0.9431791005,5976,85.83843688,0.562609372,337.779,0.6373794471,3.009466631,1
5310,5196,140.7913232,47.78113826,0.9406509499,5317,81.33727727,0.4891734137,313.303,0.6651964143,2.946587887,1
14124,7581,146.5626106,66.51190248,0.891097344,7697,98.24677597,0.5721509434,347.434,0.7892084524,2.203554629,0
11751,8731,154.3465727,72.84991347,0.8816043368,8929,105.4355465,0.7868601298,370.801,0.7979800959,2.118692601,0
14392,8726,158.024595,71.43168938,0.8920032747,9013,105.4053522,0.7828115188,381.561,0.7531771156,2.212247763,0
3235,5672,143.5358783,50.90214984,0.9350066619,5796,84.98126086,0.4910822511,327.893,0.6629515581,2.819839216,1
8138,6036,156.9638154,50.28984798,0.9472852716,6268,87.66569393,0.4507841673,353.125,0.6082780777,3.121182936,1
12080,6550,134.0372132,62.8573101,0.8832225009,6670,91.32206206,0.6085098476,320.473,0.8014349398,2.132404536,0
13968,9286,161.9503189,73.65225419,0.8906022737,9516,108.7350101,0.7167335597,390.411,0.7655868269,2.198850812,0
2698,6984,159.6314805,57.33116749,0.9332810036,7287,94.29901898,0.4878116924,373.626,0.628694866,2.784375193,1
218,4148,106.9693936,50.40674957,0.8820125532,4232,72.673225,0.8133333333,255.109,0.8009345919,2.122124407,1
17927,6883,147.0046572,60.22420458,0.9122313277,7015,93.6146772,0.6025035014,341.65,0.7410112193,2.440956394,0
3975,6100,149.9173262,52.32385955,0.9371159852,6291,88.12923024,0.4778691735,341.34,0.6579082475,2.865180962,1
14843,8917,160.5596456,72.04962598,0.8936620759,9134,106.552696,0.7692374051,384.0,0.7599170381,2.228459113,0
12132,7532,144.077023,67.48996977,0.8835007249,7728,97.92875089,0.5856009952,347.535,0.7836516965,2.134791636,0
9464,6735,133.3215615,65.34415405,0.8716524796,6874,92.60274474,0.6026306371,325.392,0.7993440038,2.040298225,0
1356,6319,147.8699201,55.48882203,0.9269219045,6483,89.69727244,0.5365998641,335.862,0.703941355,2.6648596,1
10526,6599,170.4572371,49.98627415,0.956036352,6746,91.66301193,0.4762214043,365.254,0.6215814296,3.410080868,1
2178,6347,149.6821318,54.53436518,0.9312681513,6549,89.89578072,0.6632183908,349.423,0.6532439349,2.744730434,1
477,5844,135.8156503,55.44460968,0.9128771767,5971,86.26014085,0.6515050167,317.21,0.7298377642,2.449573567,1
9922,8748,151.771477,73.94775831,0.8732731635,8887,105.5381426,0.6855799373,365.658,0.8221829746,2.052414846,0
4555,6320,153.8880757,53.05712831,0.938684481,6498,89.70436959,0.5695746215,350.325,0.6471197892,2.900422255,1
6490,7334,135.197223,69.99896092,0.8555292818,7485,96.63301103,0.724345679,335.191,0.820287458,1.93141757,0
9329,4934,144.1139977,44.67115614,0.9507460206,5049,79.26010291,0.4643764706,317.056,0.6167896205,3.226108527,1
3051,5990,147.7081629,52.60006805,0.9344447796,6163,87.33100751,0.4889795918,334.567,0.6724662337,2.808136346,1
8407,6658,164.1837209,52.25330363,0.9480030726,6824,92.07186806,0.5369354839,363.698,0.6325164563,3.142073506,1
11317,7870,145.9592157,69.56685637,0.8791102577,8042,100.1019241,0.6087561881,353.528,0.7912923438,2.098114294,0
13715,8086,151.1593766,68.99392498,0.8897584735,8320,101.4663243,0.6365926626,361.598,0.7771262189,2.190908499,0
7018,6099,155.2187939,50.94199466,0.9446100784,6256,88.12200624,0.7133333333,346.081,0.6399012866,3.046971265,1
11068,6892,136.4689545,65.31986264,0.8780098001,7073,93.67586104,0.6242753623,341.551,0.7424103373,2.089241295,0
4392,5519,143.7898985,49.75850345,0.9382160486,5727,83.82725719,0.6556189119,321.966,0.6690371502,2.889755289,1
12843,8846,157.6059613,72.91589926,0.8865426699,9097,106.1276449,0.6150743986,379.842,0.7704613034,2.161475932,0
8012,6670,163.712782,52.60506917,0.9469688542,6811,92.15480326,0.5773891967,362.73,0.6370429974,3.112110384,1
12622,8554,154.0478265,71.53307162,0.8856485023,8732,104.3613485,0.6275862069,368.694,0.790764146,2.153518967,0
12368,9334,160.6735143,74.92981485,0.8846012064,9635,109.0156774,0.7672201217,388.946,0.7753522324,2.144320183,0
8687,5909,156.2086668,49.3321509,0.9488226817,6025,86.73852933,0.8262024609,339.695,0.6434955456,3.166467789,1
2555,6840,157.2140164,56.685578,0.9327348115,7027,93.3218007,0.5473751601,354.808,0.6827774335,2.773439418,1
124,3803,99.47215247,50.26503783,0.8629333908,3911,69.58541506,0.5427429713,246.555,0.7861556881,1.978953101,1
12340,9191,159.1965057,74.27973986,0.8844729231,9396,108.1773759,0.7317675159,382.189,0.7907082383,2.143202251,0
16700,8528,159.5306843,69.24569627,0.9008845455,8706,104.2026239,0.5652548552,375.396,0.7604624498,2.30383537,0
5195,6636,159.0893328,54.11518061,0.9403690448,6880,91.91962586,0.4694397284,370.979,0.6059232106,2.939828177,1
12800,7495,144.330531,66.82882716,0.8863445577,7643,97.68792345,0.6105408928,345.985,0.7868047263,2.159704683,0
17416,7863,155.1459485,65.90133745,0.9053013233,8082,100.0573962,0.572770979,361.536,0.7559534306,2.354215476,0
3208,6547,154.7221929,54.8954266,0.934942241,6672,91.30114621,0.7976364522,345.982,0.6872981822,2.818489671,1
9162,6428,163.5604472,50.96663538,0.9502109595,6600,90.46758421,0.5640575641,358.934,0.6269841102,3.209167056,1
8848,5648,152.3654983,47.92859035,0.9492365064,5759,84.80127917,0.4464822134,334.486,0.6343788015,3.179010632,1
12532,8556,153.4159993,71.35475311,0.8852548206,8747,104.3735481,0.5983216783,369.978,0.7854686196,2.150045969,0
1399,5889,142.8272147,53.45938272,0.9273100519,6066,86.59161437,0.5763358779,325.383,0.6989750927,2.67169592,1
10055,6695,169.0800416,50.86078731,0.953684426,6851,92.32734563,0.5121634027,369.703,0.6155374711,3.324369333,1
2040,6258,148.905041,54.4743382,0.9306806171,6392,89.26327952,0.5228070175,334.928,0.701039535,2.733489675,1
15332,8223,154.0698064,68.63439959,0.8952938859,8499,102.322279,0.5679651886,365.472,0.7736275631,2.244789892,0
9546,6091,160.5997543,49.39393601,0.9515289396,6207,88.06419288,0.4337701182,351.664,0.6189315768,3.251406292,1
3246,6046,110.2603619,71.38469519,0.762133942,6163,87.73828291,0.6570310802,298.407,0.85321797,1.54459386,0
4956,5821,148.3731799,50.74701878,0.9396916334,5966,86.09022819,0.4914724755,332.315,0.6623805533,2.923781209,1
12551,9004,158.3053701,73.59952123,0.8853520689,9282,107.0712326,0.796532201,382.222,0.7744867444,2.150902172,0
11686,7594,143.9637191,68.05295678,0.8812185474,7846,98.33097733,0.6114331723,348.218,0.7870059635,2.115466041,0
6788,6565,160.6641288,52.96131771,0.9441067174,6794,91.4265695,0.6459071232,360.363,0.6352785723,3.033612753,1
8001,5035,141.8379078,45.58977483,0.9469361757,5143,80.06722868,0.6495098039,313.63,0.6432416285,3.111178074,1
5447,6734,161.7446867,54.73689523,0.9409968157,6994,92.59586975,0.4839034205,367.794,0.6255668058,2.954948139,1
2951,6554,155.4121066,55.47901241,0.9341120308,6778,91.3499424,0.4778361038,351.82,0.6653884416,2.801277454,1
13831,8018,150.0038652,68.33851863,0.8901956725,8140,101.038778,0.5758816347,355.813,0.7958519653,2.195011953,0
9720,5891,157.4574822,48.05945686,0.9522812872,6072,86.60631708,0.4459837989,344.831,0.622567268,3.276305903,1
14253,8757,158.1517041,71.6301639,0.8915508593,9006,105.5924178,0.5823247772,381.911,0.7544680951,2.207892534,0
4790,4097,126.1286354,43.28780393,0.9392610271,4347,72.22508162,0.6495956873,287.148,0.6244019296,2.913722202,1
1633,6625,152.591142,56.61007381,0.9286361123,6853,91.84341013,0.8071393762,354.823,0.6612599495,2.695476826,1
14709,7220,144.4663984,64.97073481,0.8931650405,7493,95.87903584,0.5704804046,351.469,0.7344682221,2.223561097,0
6021,6396,156.8415521,52.48809871,0.9423400646,6536,90.24211948,0.4775985663,348.146,0.6631251502,2.98813552,1
2027,6541,152.6234528,55.85677894,0.9306236238,6720,91.25930014,0.7267777778,345.982,0.6866683075,2.732406982,1
17281,8078,156.1539201,66.65328769,0.9043255035,8229,101.4161183,0.6132705739,367.453,0.7518134967,2.342778962,0
12826,8198,150.8516522,69.81788874,0.8864497652,8360,102.1666178,0.6441423745,359.44,0.7973793177,2.160644713,0
9923,8471,149.8691855,73.01785657,0.8732845048,8656,103.853802,0.6564122433,362.83,0.8086082503,2.052500478,0
7860,5845,153.189207,49.38332545,0.9466143661,6013,86.26752077,0.4539805825,341.058,0.6314484442,3.102043161,1
17876,5882,135.9124657,55.95539251,0.9113186679,6004,86.54013521,0.7723214286,316.533,0.737729069,2.428943121,0
10453,5649,157.2376502,46.34122434,0.9555833723,5773,84.80878603,0.7335410986,337.654,0.6226408938,3.393040482,1
2079,5973,145.0182082,52.98482887,0.9308636585,6111,87.20699399,0.5142045455,328.405,0.6959577212,2.73697606,1
11832,9337,160.419076,75.58796747,0.8820313931,9613,109.0331951,0.5812013694,390.572,0.7691570261,2.122283233,0
6552,6815,130.5827677,67.56880152,0.8557192395,7060,93.15110036,0.701926048,325.713,0.8072453256,1.932589668,0
11400,8258,149.9153724,71.35266826,0.8794707276,8548,102.5398077,0.5792648709,366.06,0.7744264754,2.10104788,0
14364,8780,158.7911454,71.79983637,0.8919341881,9058,105.7309945,0.5792320887,379.951,0.7642741948,2.211580882,0
10963,7875,145.4318052,69.73395965,0.8775440996,8080,100.1337177,0.655922039,354.105,0.7892167761,2.085523408,0
5501,6502,157.4494718,53.24351895,0.941087707,6649,90.98683157,0.5016975309,349.285,0.6697256903,2.957157507,1
362,5655,130.9221608,55.39486495,0.9060769341,5756,84.85381326,0.7476203067,304.449,0.76667865,2.363434967,1
16957,8494,159.1972281,68.67910213,0.9021565026,8696,103.9946955,0.5864402099,376.669,0.7523195757,2.31798645,0
8749,5839,154.1660126,48.60663292,0.9489961675,5965,86.2232318,0.6059568286,339.209,0.6376958727,3.171707303,1
2484,5762,143.7589792,51.92956421,0.9324780741,5878,85.65282399,0.5669027942,322.298,0.6970563645,2.768345572,1
3779,5714,146.823079,51.45520917,0.9365787376,6033,85.29531499,0.5251838235,346.092,0.5994693441,2.853415259,1
3866,6112,151.2597846,52.91797979,0.9368063626,6276,88.21587214,0.464402401,341.259,0.6595154622,2.858381691,1
5126,7878,135.7379715,75.079873,0.8330992157,8050,100.1527889,0.6947089947,342.857,0.8421700624,1.80791424,0
5847,5677,147.3057104,49.47069495,0.9419201496,5794,85.01870909,0.8045634921,325.331,0.674027882,2.97763576,1
12305,8534,153.2883776,71.56244754,0.8843373156,8784,104.2392741,0.6328513163,369.86,0.7839489304,2.142022567,0
15798,9914,169.3534549,74.88200903,0.8969341979,10192,112.351666,0.7152442104,426.469,0.6849893874,2.26160405,0
11319,9380,159.4779501,76.01002034,0.8791106465,9846,109.2839738,0.6012820513,395.888,0.7520869047,2.098117451,0
13013,9661,164.3475302,75.80831921,0.887260661,10044,110.908824,0.6232903226,421.401,0.6836610259,2.167935286,0
3618,6785,157.9183055,55.55160787,0.9360848321,7054,92.94584612,0.5628836901,357.016,0.6689356725,2.842731498,1
17854,10166,177.8134968,73.36584415,0.9109123237,10383,113.7706166,0.6873563218,415.667,0.7393820029,2.423655024,0
10647,6257,166.2943927,48.43654177,0.9566409348,6448,89.2561473,0.4534057971,359.071,0.6098392275,3.433242478,1
821,4409,120.9858536,46.9580739,0.9216052109,4526,74.92471657,0.5472939424,278.673,0.7134444715,2.576465421,1
6087,6799,162.8459147,54.40593966,0.9425395497,7032,93.04168778,0.4936111514,367.901,0.6312377579,2.993164271,1
8204,6019,156.2055688,49.95942467,0.9474745178,6168,87.54215453,0.4972736286,342.8,0.6436541605,3.126648671,1
1612,6395,150.0125359,55.69285141,0.9285310902,6584,90.23506463,0.6344246032,342.898,0.6834716559,2.693568961,1
17216,9945,173.0589366,74.06882367,0.9037798318,10183,112.5271846,0.73125,408.778,0.7478932654,2.336461253,0
6914,5134,142.2362097,46.78226078,0.9443628659,5262,80.8505524,0.7802431611,313.596,0.6560315097,3.040387688,1
7090,6795,164.2549092,53.84652876,0.9447391778,7016,93.01431452,0.4746106028,372.252,0.6162050392,3.050427075,1
3249,5532,142.8771454,50.64977177,0.9350564821,5717,83.92592663,0.5386562804,321.678,0.671814411,2.820884288,1
3903,6141,151.3124307,52.89817748,0.9369006541,6301,88.42490624,0.5056818182,337.12,0.6790158702,2.860446956,1
4722,5721,147.3724222,50.66022323,0.9390588327,5857,85.34754499,0.4687807276,328.928,0.6644772601,2.909036179,1
6316,6119,154.3605653,51.35855469,0.943026332,6267,88.26637397,0.5002452583,344.248,0.6488547162,3.005547298,1
2627,5400,138.9736706,50.00207658,0.9330312568,5526,82.91859587,0.7785467128,317.234,0.6742860414,2.77935798,1
17538,7915,155.3887186,65.63086966,0.9064255014,8096,100.3877034,0.5603936562,362.246,0.7579727387,2.367616327,0
3943,6449,155.2882015,54.23355135,0.9370316294,6700,90.61524057,0.4838685474,352.24,0.6531679946,2.863323489,1
8969,5888,156.1431868,48.94044108,0.9496102884,6093,86.58426208,0.508331175,347.497,0.612739032,3.190473632,1
4937,5920,149.9971429,51.32434284,0.9396384998,6110,86.81922659,0.4966859636,340.188,0.6428262319,2.922534116,1
5217,5759,148.0195895,50.33331856,0.9404091719,5949,85.6305234,0.5836627141,333.925,0.6490214842,2.94078741,1
2251,6462,152.3327017,55.41001846,0.9314991797,6604,90.70652644,0.8229750382,344.526,0.6841208298,2.749190597,1
1581,5626,139.5265938,51.8656986,0.9283423879,5841,84.63595973,0.5041218638,335.599,0.6277233383,2.690151634,1
2586,5327,139.2304232,50.15346073,0.9328677208,5525,82.3562205,0.4799099099,320.063,0.6534639258,2.776088055,1
5457,5689,147.5862883,49.93621996,0.9410193657,5815,85.10851761,0.506905462,327.914,0.6648533785,2.955495799,1
6340,6408,158.1264317,52.59167743,0.9430706112,6614,90.32673471,0.7242314647,360.183,0.6207060022,3.006681655,1
10324,8846,153.2657884,74.13456027,0.8752342265,9056,106.1276449,0.6229577465,372.342,0.8018123563,2.06739998,0
7509,5379,146.5114023,47.58210344,0.945793974,5512,82.75720821,0.8064467766,324.926,0.6402395224,3.079128322,1
10291,5950,161.3849377,47.97265444,0.9547977907,6141,87.03892975,0.4728226319,351.046,0.6067346141,3.364102728,1
5171,6515,157.6269711,53.64214607,0.9403130448,6679,91.077745,0.492441421,351.387,0.6630601136,2.938491143,1
1183,6258,145.8641463,55.17414101,0.9257006037,6370,89.26327952,0.5237696686,327.596,0.7327709473,2.643704889,1
328,5633,130.2621314,55.96028775,0.9030204739,5756,84.68859637,0.6827878788,305.169,0.7600965934,2.327760214,1
17226,9023,164.7174169,70.46734329,0.9038698793,9257,107.1841425,0.5501158395,390.01,0.7454342379,2.337500027,0
16328,9539,167.6034627,73.38945802,0.899035597,9806,110.2063157,0.6440048609,398.325,0.755505418,2.283753923,0
13531,8825,157.5219807,72.08677805,0.8891427432,9094,106.001599,0.7644663895,378.376,0.7745998608,2.185171608,0
14874,9185,162.1896158,72.75360717,0.8937470485,9437,108.1420604,0.5680272109,397.774,0.7294847872,2.22929999,0
3336,5139,137.8564917,48.77741296,0.9353107105,5314,80.88991297,0.4892421935,315.85,0.6473314678,2.826236229,1
7338,6153,156.0679081,50.89400682,0.9453347,6291,88.51125871,0.4578125,346.229,0.6450151217,3.066528218,1
128,4371,106.0365044,53.38323965,0.8640289693,4460,74.60113974,0.6237157534,256.509,0.8348057954,1.986325767,1
6351,5228,142.3168069,47.32214063,0.9430987902,5373,81.58735404,0.4787545788,314.402,0.6646221987,3.00740425,1
8087,5056,143.015443,45.87910738,0.9471475423,5175,80.23402731,0.5,314.905,0.6407045625,3.117223747,1
11915,8960,156.9178357,73.80926776,0.8824698918,9263,106.8092988,0.6435394671,380.404,0.7780862196,2.125990955,0
7225,5157,143.6161283,46.96698801,0.9450134618,5334,81.03145273,0.5360706861,323.256,0.6201743586,3.057810058,1
737,6104,142.195929,55.65883287,0.9202106379,6334,88.15812034,0.614331723,337.283,0.6742725579,2.554777413,1
5573,6549,158.8646709,53.62722061,0.9413020673,6703,91.31509064,0.7971032132,356.832,0.6463343927,2.962388672,1
9277,6456,164.0195248,50.9268478,0.9505757985,6623,90.66440592,0.6881995523,363.821,0.6129116259,3.22068873,1
11974,8178,149.81348,70.38716468,0.8827558587,8272,102.0419178,0.8410119292,356.121,0.8103297839,2.12842044,0
451,5964,137.1638147,56.36935775,0.9116516789,6089,87.14126832,0.631913541,316.144,0.7498555514,2.43330455,1
8899,6218,160.2788288,50.33285348,0.9494120432,6367,88.97754486,0.8357526882,350.224,0.6370430381,3.184377951,1
1839,6174,148.4689073,54.66301796,0.9297552358,6417,88.66217316,0.5959459459,345.784,0.6488834559,2.716075929,1
10126,5135,150.5084085,45.12026756,0.9540065714,5451,80.85842604,0.6172616901,332.345,0.5842140714,3.335716224,1
89,4623,106.8561506,56.29384365,0.8499775337,4720,76.72148601,0.7891771936,264.644,0.8294871322,1.898185373,1
8820,5566,150.9969362,47.52874764,0.9491692017,5703,84.18343843,0.4850544662,329.652,0.6436379399,3.176960128,1
8918,5562,151.4040564,47.50866488,0.9494933133,5687,84.15318382,0.6802837573,332.774,0.6311637887,3.186872475,1
10176,6633,169.4284423,50.64480155,0.9542795578,6841,91.89884602,0.457953604,367.86,0.6159631458,3.345426127,1
4465,6408,155.3907209,53.67046117,0.9384590991,6581,90.32673471,0.7902330744,348.479,0.6631001764,2.89527456,1
9937,9193,155.8162464,75.91360861,0.8732906598,9511,108.1891452,0.6017936633,391.647,0.7531431244,2.052546957,0
14111,9062,160.3972126,72.80018725,0.8910656749,9267,107.4155331,0.5867650868,381.036,0.7843355557,2.203252748,0
14758,9509,164.8397429,74.08752478,0.8933045666,9688,110.0328807,0.5631959251,390.962,0.7817639075,2.224932515,0
5609,6673,160.2417475,54.04909806,0.941398203,6833,92.1755254,0.705764146,354.98,0.6654619354,2.964744154,1
14500,8522,156.1108187,70.45430605,0.8923674547,8749,104.1659609,0.5729460804,372.784,0.7706139487,2.215773987,0
4446,6570,156.7284974,54.16119699,0.9383917291,6886,91.46137878,0.5672105672,377.775,0.5785072488,2.893741389,1
15310,7762,150.2243191,66.94608593,0.8952118611,7966,99.41270214,0.6563504143,360.026,0.7525160579,2.243959703,0
8356,5895,155.2126101,49.46338876,0.9478618549,6034,86.63571502,0.4583268543,342.011,0.6333058864,3.137929163,1
14098,9545,164.2839955,74.5783752,0.8910220249,9779,110.2409699,0.6177993528,394.025,0.7725707142,2.202836883,0
12472,8968,157.8139857,73.46859218,0.8850272762,9194,106.8569709,0.7465867466,380.61,0.7779381584,2.148046954,0
12732,6616,135.4620185,62.80005586,0.8860451288,6769,91.78100472,0.6083678161,327.352,0.7758457104,2.157036592,0
4326,5667,145.9627999,50.57511184,0.9380524984,5844,84.94379612,0.468385817,329.233,0.6569863674,2.886059855,1
1398,5956,143.3060235,53.63885433,0.9273093299,6092,87.08280386,0.6752834467,328.053,0.6954669972,2.671683153,1
12927,8708,156.0605617,72.08904983,0.8869164038,8989,105.2965809,0.7249417249,380.378,0.7563059258,2.164830333,0
16759,8956,163.0359643,70.67900664,0.9011449618,9123,106.7854548,0.7883802817,381.734,0.7723288584,2.306709899,0
6671,6891,164.6625247,54.40963444,0.9438300836,7051,93.66906481,0.4813159181,364.941,0.6501997504,3.026348667,1
8957,5477,151.002111,47.34592548,0.9495734113,5696,83.5076822,0.4485667486,341.281,0.5909195843,3.189336979,1
